symbol,side,type,quantity,limit_price
BNBUSDT,BUY,MARKET,12.95,0
MATICUSDT,SELL,MARKET,3.37,0
BTCUSDT,BUY,MARKET,1.65,0
ETHUSDT,BUY,MARKET,16.9,0
DOGEUSDT,BUY,MARKET,11.26,0
ETHUSDT,SELL,MARKET,4.61,0
DOGEUSDT,SELL,MARKET,7.62,0
BTCUSDT,BUY,MARKET,0.45,0
ETHUSDT,BUY,MARKET,13.96,0
ETHUSDT,BUY,MARKET,10.09,0
DOTUSDT,BUY,MARKET,7.46,0
SOLUSDT,SELL,MARKET,3.82,0
AVAXUSDT,SELL,MARKET,12.61,0
DOGEUSDT,SELL,MARKET,6.32,0
BTCUSDT,BUY,MARKET,8.54,0
ADAUSDT,SELL,MARKET,1.47,0
AVAXUSDT,BUY,MARKET,6.86,0
MATICUSDT,BUY,MARKET,2.5,0
SOLUSDT,SELL,MARKET,13.18,0
XRPUSDT,BUY,MARKET,8.0,0
ETHUSDT,SELL,MARKET,0.16,0
BTCUSDT,BUY,MARKET,3.77,0
ADAUSDT,BUY,MARKET,13.58,0
BTCUSDT,SELL,MARKET,9.9,0
MATICUSDT,SELL,MARKET,0.76,0
ADAUSDT,BUY,MARKET,4.38,0
DOGEUSDT,BUY,MARKET,18.8,0
ETHUSDT,SELL,MARKET,15.4,0
DOGEUSDT,SELL,MARKET,5.55,0
DOTUSDT,SELL,MARKET,13.4,0
ETHUSDT,SELL,MARKET,0.44,0
XRPUSDT,SELL,MARKET,3.45,0
BNBUSDT,SELL,MARKET,6.78,0
SOLUSDT,BUY,MARKET,2.7,0
DOGEUSDT,BUY,MARKET,15.85,0
ADAUSDT,SELL,MARKET,10.3,0
ETHUSDT,SELL,MARKET,4.9,0
MATICUSDT,BUY,MARKET,15.62,0
DOGEUSDT,BUY,MARKET,18.28,0
DOGEUSDT,BUY,MARKET,15.8,0
BNBUSDT,SELL,MARKET,4.13,0
BNBUSDT,BUY,MARKET,16.38,0
DOGEUSDT,BUY,MARKET,18.95,0
MATICUSDT,SELL,MARKET,0.89,0
MATICUSDT,BUY,MARKET,14.49,0
DOTUSDT,SELL,MARKET,12.84,0
XRPUSDT,SELL,MARKET,11.02,0
AVAXUSDT,BUY,MARKET,15.26,0
XRPUSDT,BUY,MARKET,7.59,0
SOLUSDT,SELL,MARKET,13.16,0
MATICUSDT,SELL,MARKET,18.46,0
DOGEUSDT,BUY,MARKET,7.92,0
AVAXUSDT,SELL,MARKET,17.55,0
DOTUSDT,BUY,MARKET,9.9,0
MATICUSDT,BUY,MARKET,10.02,0
XRPUSDT,BUY,MARKET,0.36,0
BTCUSDT,BUY,MARKET,15.58,0
ETHUSDT,BUY,MARKET,14.43,0
BTCUSDT,BUY,MARKET,1.95,0
XRPUSDT,BUY,MARKET,7.67,0
XRPUSDT,SELL,MARKET,4.73,0
AVAXUSDT,SELL,MARKET,4.29,0
ETHUSDT,BUY,MARKET,4.15,0
AVAXUSDT,SELL,MARKET,0.3,0
ETHUSDT,SELL,MARKET,13.06,0
SOLUSDT,BUY,MARKET,14.21,0
SOLUSDT,BUY,MARKET,13.36,0
ETHUSDT,SELL,MARKET,13.52,0
AVAXUSDT,SELL,MARKET,16.98,0
DOTUSDT,SELL,MARKET,11.82,0
DOTUSDT,BUY,MARKET,9.05,0
XRPUSDT,BUY,MARKET,19.45,0
XRPUSDT,BUY,MARKET,5.62,0
ETHUSDT,BUY,MARKET,17.31,0
ADAUSDT,SELL,MARKET,13.78,0
XRPUSDT,SELL,MARKET,1.64,0
DOTUSDT,SELL,MARKET,0.26,0
BTCUSDT,SELL,MARKET,12.76,0
MATICUSDT,BUY,MARKET,18.35,0
ETHUSDT,SELL,MARKET,17.49,0
XRPUSDT,SELL,MARKET,18.25,0
DOTUSDT,BUY,MARKET,0.65,0
XRPUSDT,BUY,MARKET,1.12,0
SOLUSDT,SELL,MARKET,7.49,0
MATICUSDT,BUY,MARKET,14.24,0
DOGEUSDT,BUY,MARKET,14.14,0
XRPUSDT,SELL,MARKET,14.15,0
DOGEUSDT,BUY,MARKET,5.52,0
ADAUSDT,BUY,MARKET,11.98,0
DOGEUSDT,BUY,MARKET,8.66,0
ETHUSDT,BUY,MARKET,14.42,0
AVAXUSDT,SELL,MARKET,15.26,0
AVAXUSDT,BUY,MARKET,16.7,0
XRPUSDT,SELL,MARKET,5.6,0
BTCUSDT,SELL,MARKET,5.7,0
BTCUSDT,BUY,MARKET,18.93,0
ETHUSDT,SELL,MARKET,15.65,0
BNBUSDT,BUY,MARKET,1.73,0
XRPUSDT,SELL,MARKET,10.4,0
BNBUSDT,SELL,MARKET,11.0,0
BNBUSDT,BUY,MARKET,5.21,0
ETHUSDT,BUY,MARKET,4.92,0
ETHUSDT,BUY,MARKET,7.96,0
ADAUSDT,BUY,MARKET,2.35,0
BNBUSDT,BUY,MARKET,5.8,0
XRPUSDT,BUY,MARKET,7.5,0
BTCUSDT,BUY,MARKET,4.4,0
BNBUSDT,BUY,MARKET,17.9,0
BNBUSDT,BUY,MARKET,15.97,0
BNBUSDT,BUY,MARKET,12.32,0
ETHUSDT,BUY,MARKET,7.0,0
AVAXUSDT,BUY,MARKET,3.41,0
BTCUSDT,SELL,MARKET,19.21,0
DOGEUSDT,SELL,MARKET,18.82,0
DOGEUSDT,BUY,MARKET,1.34,0
ADAUSDT,BUY,MARKET,4.5,0
AVAXUSDT,BUY,MARKET,0.34,0
ETHUSDT,SELL,MARKET,0.77,0
ADAUSDT,SELL,MARKET,2.97,0
DOGEUSDT,BUY,MARKET,18.55,0
DOTUSDT,BUY,MARKET,15.42,0
AVAXUSDT,SELL,MARKET,3.36,0
SOLUSDT,BUY,MARKET,19.61,0
ETHUSDT,SELL,MARKET,2.59,0
SOLUSDT,SELL,MARKET,2.26,0
SOLUSDT,SELL,MARKET,5.66,0
ETHUSDT,SELL,MARKET,2.71,0
ADAUSDT,SELL,MARKET,1.4,0
DOGEUSDT,SELL,MARKET,18.2,0
AVAXUSDT,SELL,MARKET,9.74,0
XRPUSDT,BUY,MARKET,2.98,0
ADAUSDT,BUY,MARKET,4.89,0
BNBUSDT,BUY,MARKET,2.76,0
ETHUSDT,BUY,MARKET,15.11,0
MATICUSDT,SELL,MARKET,12.17,0
ETHUSDT,BUY,MARKET,9.41,0
ETHUSDT,BUY,MARKET,13.2,0
XRPUSDT,SELL,MARKET,15.4,0
DOGEUSDT,BUY,MARKET,7.92,0
MATICUSDT,BUY,MARKET,11.61,0
AVAXUSDT,SELL,MARKET,14.6,0
DOGEUSDT,SELL,MARKET,10.07,0
ETHUSDT,BUY,MARKET,10.49,0
XRPUSDT,BUY,MARKET,0.14,0
ADAUSDT,SELL,MARKET,9.8,0
BNBUSDT,BUY,MARKET,4.37,0
XRPUSDT,SELL,MARKET,4.88,0
BNBUSDT,SELL,MARKET,3.66,0
ADAUSDT,BUY,MARKET,4.57,0
DOGEUSDT,BUY,MARKET,10.41,0
AVAXUSDT,BUY,MARKET,8.15,0
BTCUSDT,BUY,MARKET,7.27,0
BTCUSDT,BUY,MARKET,16.67,0
BNBUSDT,BUY,MARKET,16.21,0
BTCUSDT,BUY,MARKET,10.35,0
DOGEUSDT,SELL,MARKET,18.02,0
ADAUSDT,SELL,MARKET,8.59,0
DOGEUSDT,BUY,MARKET,10.54,0
ETHUSDT,BUY,MARKET,5.91,0
BNBUSDT,SELL,MARKET,11.12,0
BNBUSDT,SELL,MARKET,4.68,0
ADAUSDT,SELL,MARKET,18.64,0
ADAUSDT,SELL,MARKET,6.04,0
DOGEUSDT,SELL,MARKET,17.27,0
XRPUSDT,SELL,MARKET,14.21,0
MATICUSDT,BUY,MARKET,12.71,0
DOTUSDT,SELL,MARKET,12.91,0
XRPUSDT,SELL,MARKET,2.77,0
ETHUSDT,SELL,MARKET,6.98,0
XRPUSDT,BUY,MARKET,12.73,0
MATICUSDT,SELL,MARKET,14.16,0
MATICUSDT,BUY,MARKET,0.48,0
DOGEUSDT,SELL,MARKET,1.53,0
BNBUSDT,SELL,MARKET,14.48,0
ADAUSDT,SELL,MARKET,1.97,0
XRPUSDT,SELL,MARKET,11.85,0
XRPUSDT,BUY,MARKET,14.07,0
ETHUSDT,BUY,MARKET,6.89,0
DOTUSDT,BUY,MARKET,1.64,0
DOGEUSDT,BUY,MARKET,15.88,0
BTCUSDT,BUY,MARKET,13.55,0
DOTUSDT,BUY,MARKET,12.69,0
MATICUSDT,SELL,MARKET,9.6,0
ETHUSDT,SELL,MARKET,8.78,0
XRPUSDT,SELL,MARKET,19.55,0
ETHUSDT,BUY,MARKET,7.47,0
DOGEUSDT,SELL,MARKET,3.05,0
AVAXUSDT,SELL,MARKET,16.26,0
BNBUSDT,SELL,MARKET,4.43,0
XRPUSDT,SELL,MARKET,15.1,0
BNBUSDT,BUY,MARKET,14.2,0
DOGEUSDT,BUY,MARKET,5.22,0
ADAUSDT,SELL,MARKET,16.22,0
SOLUSDT,BUY,MARKET,4.7,0
ETHUSDT,BUY,MARKET,4.85,0
BNBUSDT,SELL,MARKET,8.52,0
DOGEUSDT,SELL,MARKET,9.41,0
SOLUSDT,SELL,MARKET,16.6,0
ADAUSDT,SELL,MARKET,10.58,0
BTCUSDT,BUY,MARKET,9.42,0
MATICUSDT,BUY,MARKET,14.92,0
BTCUSDT,BUY,MARKET,1.51,0
BTCUSDT,BUY,MARKET,11.98,0
MATICUSDT,BUY,MARKET,1.51,0
ADAUSDT,BUY,MARKET,12.29,0
DOTUSDT,BUY,MARKET,1.54,0
ETHUSDT,SELL,MARKET,10.05,0
ADAUSDT,BUY,MARKET,4.5,0
ADAUSDT,BUY,MARKET,0.51,0
SOLUSDT,BUY,MARKET,9.89,0
BTCUSDT,BUY,MARKET,8.98,0
BTCUSDT,BUY,MARKET,16.93,0
XRPUSDT,BUY,MARKET,3.75,0
ADAUSDT,BUY,MARKET,4.21,0
MATICUSDT,BUY,MARKET,0.33,0
ADAUSDT,SELL,MARKET,12.09,0
ADAUSDT,SELL,MARKET,11.37,0
ETHUSDT,BUY,MARKET,17.5,0
DOTUSDT,SELL,MARKET,13.5,0
AVAXUSDT,SELL,MARKET,5.43,0
ETHUSDT,BUY,MARKET,10.91,0
ADAUSDT,BUY,MARKET,3.08,0
MATICUSDT,BUY,MARKET,9.24,0
ADAUSDT,BUY,MARKET,19.34,0
DOTUSDT,BUY,MARKET,1.57,0
ETHUSDT,SELL,MARKET,8.92,0
AVAXUSDT,SELL,MARKET,2.93,0
DOTUSDT,SELL,MARKET,14.18,0
DOGEUSDT,BUY,MARKET,3.99,0
BNBUSDT,BUY,MARKET,7.42,0
XRPUSDT,SELL,MARKET,10.26,0
DOTUSDT,BUY,MARKET,1.88,0
DOTUSDT,SELL,MARKET,5.37,0
XRPUSDT,SELL,MARKET,6.8,0
BTCUSDT,BUY,MARKET,9.06,0
AVAXUSDT,SELL,MARKET,15.44,0
XRPUSDT,SELL,MARKET,7.48,0
MATICUSDT,BUY,MARKET,2.47,0
AVAXUSDT,SELL,MARKET,19.95,0
ADAUSDT,BUY,MARKET,8.59,0
SOLUSDT,BUY,MARKET,9.53,0
BNBUSDT,SELL,MARKET,19.57,0
ADAUSDT,SELL,MARKET,6.11,0
DOTUSDT,BUY,MARKET,5.76,0
SOLUSDT,BUY,MARKET,6.81,0
AVAXUSDT,SELL,MARKET,1.14,0
BNBUSDT,BUY,MARKET,5.9,0
ADAUSDT,BUY,MARKET,19.64,0
DOTUSDT,SELL,MARKET,15.64,0
BNBUSDT,SELL,MARKET,1.53,0
BNBUSDT,SELL,MARKET,15.62,0
SOLUSDT,SELL,MARKET,18.72,0
XRPUSDT,SELL,MARKET,4.47,0
SOLUSDT,SELL,MARKET,6.04,0
ADAUSDT,BUY,MARKET,12.17,0
SOLUSDT,BUY,MARKET,5.5,0
SOLUSDT,SELL,MARKET,2.18,0
DOGEUSDT,SELL,MARKET,1.96,0
MATICUSDT,BUY,MARKET,16.6,0
MATICUSDT,SELL,MARKET,7.8,0
DOTUSDT,BUY,MARKET,1.7,0
BNBUSDT,SELL,MARKET,15.17,0
XRPUSDT,BUY,MARKET,6.07,0
BTCUSDT,BUY,MARKET,5.17,0
BTCUSDT,BUY,MARKET,0.65,0
ADAUSDT,BUY,MARKET,17.67,0
XRPUSDT,SELL,MARKET,12.57,0
MATICUSDT,SELL,MARKET,8.71,0
MATICUSDT,BUY,MARKET,11.1,0
MATICUSDT,SELL,MARKET,11.29,0
MATICUSDT,BUY,MARKET,16.99,0
XRPUSDT,SELL,MARKET,6.5,0
ETHUSDT,BUY,MARKET,19.95,0
DOGEUSDT,SELL,MARKET,12.25,0
XRPUSDT,BUY,MARKET,12.51,0
XRPUSDT,SELL,MARKET,19.71,0
XRPUSDT,BUY,MARKET,7.76,0
AVAXUSDT,BUY,MARKET,17.87,0
ADAUSDT,SELL,MARKET,19.39,0
BTCUSDT,BUY,MARKET,11.57,0
ADAUSDT,SELL,MARKET,2.14,0
BTCUSDT,SELL,MARKET,10.57,0
XRPUSDT,BUY,MARKET,13.07,0
DOTUSDT,SELL,MARKET,14.13,0
BNBUSDT,SELL,MARKET,8.78,0
DOTUSDT,SELL,MARKET,7.74,0
DOGEUSDT,BUY,MARKET,14.68,0
AVAXUSDT,SELL,MARKET,8.78,0
DOTUSDT,SELL,MARKET,15.6,0
MATICUSDT,SELL,MARKET,5.25,0
BTCUSDT,SELL,MARKET,15.57,0
BTCUSDT,SELL,MARKET,2.69,0
DOGEUSDT,BUY,MARKET,16.61,0
DOTUSDT,BUY,MARKET,15.34,0
AVAXUSDT,BUY,MARKET,3.74,0
MATICUSDT,BUY,MARKET,4.98,0
BNBUSDT,SELL,MARKET,15.16,0
XRPUSDT,BUY,MARKET,6.31,0
BNBUSDT,SELL,MARKET,2.16,0
DOTUSDT,BUY,MARKET,11.65,0
AVAXUSDT,BUY,MARKET,10.7,0
MATICUSDT,BUY,MARKET,8.27,0
BTCUSDT,SELL,MARKET,4.61,0
BTCUSDT,SELL,MARKET,14.64,0
BTCUSDT,BUY,MARKET,18.94,0
AVAXUSDT,SELL,MARKET,13.04,0
SOLUSDT,SELL,MARKET,2.53,0
BTCUSDT,BUY,MARKET,10.02,0
MATICUSDT,SELL,MARKET,11.18,0
MATICUSDT,SELL,MARKET,18.82,0
XRPUSDT,SELL,MARKET,0.59,0
SOLUSDT,BUY,MARKET,14.42,0
DOTUSDT,BUY,MARKET,2.47,0
DOTUSDT,SELL,MARKET,7.94,0
ADAUSDT,SELL,MARKET,12.44,0
BTCUSDT,SELL,MARKET,9.17,0
ADAUSDT,BUY,MARKET,4.47,0
ADAUSDT,BUY,MARKET,15.25,0
BNBUSDT,SELL,MARKET,19.75,0
BTCUSDT,BUY,MARKET,18.03,0
ETHUSDT,BUY,MARKET,17.96,0
XRPUSDT,BUY,MARKET,13.95,0
DOTUSDT,BUY,MARKET,1.36,0
DOGEUSDT,SELL,MARKET,3.78,0
XRPUSDT,SELL,MARKET,7.33,0
BTCUSDT,BUY,MARKET,4.0,0
DOGEUSDT,BUY,MARKET,6.11,0
DOTUSDT,BUY,MARKET,6.72,0
AVAXUSDT,BUY,MARKET,1.43,0
ETHUSDT,BUY,MARKET,7.4,0
BNBUSDT,SELL,MARKET,7.78,0
ADAUSDT,BUY,MARKET,10.94,0
XRPUSDT,BUY,MARKET,6.39,0
ETHUSDT,SELL,MARKET,0.55,0
SOLUSDT,SELL,MARKET,17.79,0
DOGEUSDT,SELL,MARKET,14.96,0
BTCUSDT,BUY,MARKET,10.54,0
DOGEUSDT,BUY,MARKET,6.83,0
ETHUSDT,BUY,MARKET,0.63,0
ADAUSDT,SELL,MARKET,15.85,0
ETHUSDT,BUY,MARKET,16.46,0
ETHUSDT,BUY,MARKET,1.7,0
SOLUSDT,SELL,MARKET,3.92,0
DOTUSDT,BUY,MARKET,13.1,0
ADAUSDT,BUY,MARKET,13.38,0
BTCUSDT,SELL,MARKET,11.55,0
ETHUSDT,SELL,MARKET,14.01,0
XRPUSDT,BUY,MARKET,12.08,0
SOLUSDT,SELL,MARKET,17.76,0
BTCUSDT,BUY,MARKET,13.76,0
BTCUSDT,SELL,MARKET,10.0,0
AVAXUSDT,SELL,MARKET,2.38,0
XRPUSDT,SELL,MARKET,16.18,0
BNBUSDT,SELL,MARKET,14.98,0
DOTUSDT,SELL,MARKET,7.11,0
SOLUSDT,BUY,MARKET,16.68,0
DOGEUSDT,BUY,MARKET,9.69,0
DOGEUSDT,SELL,MARKET,18.12,0
BNBUSDT,BUY,MARKET,18.16,0
AVAXUSDT,BUY,MARKET,9.9,0
SOLUSDT,SELL,MARKET,18.76,0
XRPUSDT,BUY,MARKET,3.44,0
BTCUSDT,BUY,MARKET,2.05,0
BTCUSDT,BUY,MARKET,0.93,0
SOLUSDT,SELL,MARKET,6.93,0
MATICUSDT,SELL,MARKET,2.24,0
BNBUSDT,SELL,MARKET,18.66,0
DOGEUSDT,BUY,MARKET,0.3,0
XRPUSDT,SELL,MARKET,17.22,0
XRPUSDT,BUY,MARKET,15.88,0
ADAUSDT,SELL,MARKET,10.69,0
AVAXUSDT,SELL,MARKET,5.62,0
SOLUSDT,SELL,MARKET,15.2,0
DOTUSDT,SELL,MARKET,0.26,0
AVAXUSDT,BUY,MARKET,13.17,0
DOGEUSDT,SELL,MARKET,8.72,0
BNBUSDT,BUY,MARKET,18.26,0
XRPUSDT,SELL,MARKET,6.49,0
ETHUSDT,BUY,MARKET,18.22,0
BTCUSDT,BUY,MARKET,7.04,0
MATICUSDT,SELL,MARKET,2.6,0
MATICUSDT,BUY,MARKET,15.55,0
MATICUSDT,BUY,MARKET,4.02,0
DOGEUSDT,SELL,MARKET,11.94,0
SOLUSDT,BUY,MARKET,13.17,0
ADAUSDT,SELL,MARKET,0.58,0
ADAUSDT,BUY,MARKET,17.22,0
SOLUSDT,BUY,MARKET,10.2,0
XRPUSDT,SELL,MARKET,16.73,0
MATICUSDT,BUY,MARKET,6.9,0
BTCUSDT,SELL,MARKET,1.92,0
BTCUSDT,SELL,MARKET,12.99,0
MATICUSDT,BUY,MARKET,3.7,0
BTCUSDT,SELL,MARKET,18.9,0
SOLUSDT,SELL,MARKET,18.79,0
DOGEUSDT,SELL,MARKET,15.93,0
BTCUSDT,BUY,MARKET,11.3,0
BNBUSDT,SELL,MARKET,10.95,0
AVAXUSDT,SELL,MARKET,13.38,0
MATICUSDT,BUY,MARKET,5.87,0
ETHUSDT,BUY,MARKET,9.03,0
XRPUSDT,SELL,MARKET,10.51,0
DOTUSDT,BUY,MARKET,17.83,0
BNBUSDT,BUY,MARKET,19.6,0
XRPUSDT,BUY,MARKET,3.64,0
BNBUSDT,BUY,MARKET,13.34,0
BTCUSDT,SELL,MARKET,17.94,0
BNBUSDT,SELL,MARKET,9.01,0
MATICUSDT,SELL,MARKET,1.31,0
SOLUSDT,BUY,MARKET,7.78,0
AVAXUSDT,BUY,MARKET,15.17,0
ETHUSDT,BUY,MARKET,2.97,0
SOLUSDT,BUY,MARKET,14.91,0
DOTUSDT,BUY,MARKET,10.58,0
AVAXUSDT,SELL,MARKET,14.35,0
MATICUSDT,SELL,MARKET,11.43,0
SOLUSDT,SELL,MARKET,8.92,0
DOTUSDT,BUY,MARKET,13.41,0
SOLUSDT,SELL,MARKET,5.7,0
BTCUSDT,SELL,MARKET,16.6,0
XRPUSDT,BUY,MARKET,17.52,0
BTCUSDT,BUY,MARKET,2.73,0
BNBUSDT,BUY,MARKET,13.44,0
BTCUSDT,SELL,MARKET,0.9,0
ETHUSDT,BUY,MARKET,8.08,0
DOGEUSDT,BUY,MARKET,12.3,0
BTCUSDT,SELL,MARKET,3.8,0
BTCUSDT,BUY,MARKET,17.55,0
ADAUSDT,SELL,MARKET,19.44,0
XRPUSDT,BUY,MARKET,0.81,0
MATICUSDT,SELL,MARKET,0.7,0
SOLUSDT,SELL,MARKET,11.99,0
SOLUSDT,SELL,MARKET,15.98,0
XRPUSDT,BUY,MARKET,1.5,0
DOGEUSDT,BUY,MARKET,11.93,0
DOGEUSDT,SELL,MARKET,19.03,0
ADAUSDT,BUY,MARKET,19.27,0
DOTUSDT,BUY,MARKET,3.08,0
MATICUSDT,SELL,MARKET,19.94,0
DOGEUSDT,BUY,MARKET,19.39,0
SOLUSDT,SELL,MARKET,13.69,0
BNBUSDT,SELL,MARKET,18.39,0
AVAXUSDT,BUY,MARKET,3.06,0
XRPUSDT,BUY,MARKET,13.07,0
DOGEUSDT,SELL,MARKET,6.49,0
DOTUSDT,BUY,MARKET,15.88,0
MATICUSDT,BUY,MARKET,12.35,0
DOGEUSDT,SELL,MARKET,11.89,0
SOLUSDT,BUY,MARKET,13.97,0
ADAUSDT,BUY,MARKET,15.13,0
DOTUSDT,BUY,MARKET,0.38,0
ETHUSDT,BUY,MARKET,16.82,0
ETHUSDT,BUY,MARKET,18.87,0
ETHUSDT,SELL,MARKET,13.46,0
SOLUSDT,SELL,MARKET,18.77,0
DOGEUSDT,SELL,MARKET,2.02,0
BTCUSDT,BUY,MARKET,8.96,0
DOTUSDT,SELL,MARKET,12.23,0
BNBUSDT,SELL,MARKET,4.44,0
AVAXUSDT,BUY,MARKET,14.0,0
DOGEUSDT,SELL,MARKET,17.3,0
ETHUSDT,SELL,MARKET,11.33,0
AVAXUSDT,BUY,MARKET,18.39,0
ADAUSDT,BUY,MARKET,19.85,0
ETHUSDT,BUY,MARKET,5.01,0
DOTUSDT,BUY,MARKET,4.16,0
BTCUSDT,SELL,MARKET,18.68,0
AVAXUSDT,BUY,MARKET,17.63,0
ADAUSDT,BUY,MARKET,12.07,0
ETHUSDT,BUY,MARKET,1.9,0
BTCUSDT,SELL,MARKET,13.18,0
BTCUSDT,BUY,MARKET,15.41,0
BNBUSDT,BUY,MARKET,5.58,0
ADAUSDT,SELL,MARKET,8.37,0
SOLUSDT,SELL,MARKET,8.89,0
BNBUSDT,SELL,MARKET,5.71,0
ETHUSDT,BUY,MARKET,3.52,0
DOGEUSDT,SELL,MARKET,12.1,0
DOGEUSDT,SELL,MARKET,11.2,0
BNBUSDT,BUY,MARKET,11.75,0
SOLUSDT,BUY,MARKET,12.15,0
BNBUSDT,SELL,MARKET,6.06,0
BNBUSDT,BUY,MARKET,15.22,0
SOLUSDT,SELL,MARKET,4.1,0
BTCUSDT,SELL,MARKET,0.31,0
ETHUSDT,SELL,MARKET,18.7,0
DOTUSDT,BUY,MARKET,11.32,0
SOLUSDT,BUY,MARKET,1.83,0
SOLUSDT,SELL,MARKET,6.53,0
ETHUSDT,BUY,MARKET,8.84,0
BNBUSDT,BUY,MARKET,14.34,0
DOTUSDT,SELL,MARKET,7.83,0
BTCUSDT,BUY,MARKET,8.07,0
MATICUSDT,SELL,MARKET,17.15,0
DOGEUSDT,SELL,MARKET,13.49,0
BTCUSDT,SELL,MARKET,4.68,0
AVAXUSDT,BUY,MARKET,19.15,0
ADAUSDT,BUY,MARKET,10.26,0
ADAUSDT,SELL,MARKET,6.52,0
DOGEUSDT,SELL,MARKET,5.32,0
DOTUSDT,BUY,MARKET,4.79,0
BNBUSDT,BUY,MARKET,9.79,0
DOTUSDT,SELL,MARKET,9.82,0
ADAUSDT,BUY,MARKET,2.07,0
SOLUSDT,SELL,MARKET,12.11,0
MATICUSDT,BUY,MARKET,15.32,0
SOLUSDT,BUY,MARKET,16.96,0
MATICUSDT,BUY,MARKET,11.76,0
DOTUSDT,SELL,MARKET,18.58,0
ADAUSDT,BUY,MARKET,2.56,0
DOTUSDT,BUY,MARKET,6.6,0
DOGEUSDT,SELL,MARKET,6.21,0
AVAXUSDT,SELL,MARKET,12.71,0
XRPUSDT,SELL,MARKET,1.49,0
BNBUSDT,BUY,MARKET,7.49,0
BTCUSDT,BUY,MARKET,8.94,0
AVAXUSDT,BUY,MARKET,19.9,0
SOLUSDT,SELL,MARKET,14.31,0
MATICUSDT,BUY,MARKET,17.24,0
MATICUSDT,BUY,MARKET,3.37,0
SOLUSDT,BUY,MARKET,3.7,0
DOTUSDT,SELL,MARKET,8.35,0
AVAXUSDT,BUY,MARKET,4.5,0
BTCUSDT,BUY,MARKET,8.7,0
BNBUSDT,BUY,MARKET,11.66,0
DOTUSDT,SELL,MARKET,2.48,0
BTCUSDT,SELL,MARKET,4.04,0
ETHUSDT,SELL,MARKET,14.74,0
BTCUSDT,BUY,MARKET,19.37,0
XRPUSDT,BUY,MARKET,6.95,0
DOTUSDT,BUY,MARKET,15.87,0
DOGEUSDT,SELL,MARKET,10.33,0
ETHUSDT,BUY,MARKET,7.68,0
SOLUSDT,SELL,MARKET,14.88,0
SOLUSDT,SELL,MARKET,19.03,0
ETHUSDT,BUY,MARKET,3.26,0
ETHUSDT,BUY,MARKET,16.86,0
BNBUSDT,SELL,MARKET,2.87,0
ETHUSDT,BUY,MARKET,18.59,0
SOLUSDT,SELL,MARKET,11.35,0
SOLUSDT,BUY,MARKET,12.67,0
ADAUSDT,SELL,MARKET,5.99,0
XRPUSDT,SELL,MARKET,17.6,0
BNBUSDT,SELL,MARKET,6.25,0
ETHUSDT,BUY,MARKET,17.77,0
ADAUSDT,SELL,MARKET,8.07,0
DOTUSDT,BUY,MARKET,4.34,0
ADAUSDT,SELL,MARKET,16.4,0
DOGEUSDT,SELL,MARKET,11.43,0
DOGEUSDT,BUY,MARKET,0.43,0
MATICUSDT,SELL,MARKET,18.41,0
XRPUSDT,BUY,MARKET,17.06,0
MATICUSDT,BUY,MARKET,14.07,0
BTCUSDT,BUY,MARKET,19.51,0
ADAUSDT,SELL,MARKET,7.91,0
MATICUSDT,SELL,MARKET,8.63,0
ADAUSDT,SELL,MARKET,19.05,0
ADAUSDT,SELL,MARKET,4.2,0
BTCUSDT,SELL,MARKET,12.36,0
ETHUSDT,BUY,MARKET,14.44,0
ETHUSDT,BUY,MARKET,16.65,0
ETHUSDT,BUY,MARKET,5.92,0
AVAXUSDT,BUY,MARKET,13.71,0
BNBUSDT,BUY,MARKET,2.14,0
ADAUSDT,SELL,MARKET,3.06,0
BNBUSDT,SELL,MARKET,14.89,0
AVAXUSDT,BUY,MARKET,7.68,0
BNBUSDT,SELL,MARKET,0.29,0
ETHUSDT,BUY,MARKET,1.27,0
XRPUSDT,SELL,MARKET,14.37,0
ADAUSDT,BUY,MARKET,11.41,0
BTCUSDT,SELL,MARKET,2.06,0
SOLUSDT,BUY,MARKET,2.94,0
XRPUSDT,BUY,MARKET,10.4,0
MATICUSDT,SELL,MARKET,1.14,0
DOGEUSDT,SELL,MARKET,4.85,0
BTCUSDT,BUY,MARKET,18.63,0
DOTUSDT,BUY,MARKET,12.22,0
XRPUSDT,SELL,MARKET,17.88,0
XRPUSDT,SELL,MARKET,11.74,0
DOGEUSDT,BUY,MARKET,14.16,0
BTCUSDT,SELL,MARKET,8.56,0
BNBUSDT,SELL,MARKET,0.46,0
BNBUSDT,BUY,MARKET,8.71,0
DOGEUSDT,SELL,MARKET,14.85,0
DOTUSDT,BUY,MARKET,11.74,0
BTCUSDT,BUY,MARKET,10.15,0
BNBUSDT,BUY,MARKET,4.46,0
MATICUSDT,BUY,MARKET,5.05,0
XRPUSDT,BUY,MARKET,6.81,0
XRPUSDT,BUY,MARKET,19.16,0
BNBUSDT,SELL,MARKET,13.62,0
BTCUSDT,BUY,MARKET,19.58,0
AVAXUSDT,SELL,MARKET,9.73,0
DOGEUSDT,SELL,MARKET,16.8,0
ADAUSDT,BUY,MARKET,15.1,0
AVAXUSDT,BUY,MARKET,19.11,0
BNBUSDT,SELL,MARKET,16.96,0
ETHUSDT,BUY,MARKET,17.54,0
SOLUSDT,SELL,MARKET,14.69,0
DOGEUSDT,SELL,MARKET,15.94,0
BNBUSDT,BUY,MARKET,11.67,0
XRPUSDT,BUY,MARKET,6.13,0
